ID;kalimat
679; Di Universitas Islam Malang pada tahun 2013, Hendra menjadi alumni lulusan terbaik
679; Pada tahun 2013 di Universitas Islam Malang, Hendra menjadi alumni lulusan terbaik
680; Ayahnya berdagang siomay
680; Siomay didagangi ayahnya
680; Siomay didagangi oleh ayahnya
680; Siomay tersebut didagangi oleh ayahnya
680; Siomay itu didagangi oleh ayahnya
681; Adi menjual kayu di kota Jakarta sepanjang tahun
681; Sepanjang tahun, Adi menjual kayu di kota Jakarta
681; Sepanjang tahun di kota Jakarta, Adi menjual kayu
681; Di kota Jakarta, Adi menjual kayu sepanjang tahun
681; Di kota Jakarta, kayu dijual Adi sepanjang tahun
682; Hunian ini terlihat sangat indah hari ini 
682; Hunian ini terlihat sangat indah pada hari ini 
682; Hunian ini terlihat sangat indah di hari ini 
682; Pada hari ini, hunian ini terlihat sangat indah 
682; Hari ini, hunian ini terlihat sangat indah 
683; Hujan lebat membuat sinyal internet terganggu
683; Hujan lebat membuat gangguan sinyal internet
683; Sinyal internet terganggu dibuat hujan lebat
683; Sinyal internet terganggu dibuat oleh hujan lebat
683; Gangguan sinyal internet dibuat oleh hujan lebat
684; Hari ini merupakan hari pemadaman listrik bergilir
685; Mobil mewah itu berwarna merah
685; Mobil mewah warna merah
685; Merah warna mobil mewah itu
685; Merah warna mobil mewah tersebut
685; Merah warna mobil mewah
686; Majalah itu ada di atas meja belajar
686; Majalah tersebut ada di atas meja belajar
686; Di atas meja belajar, majalah itu berada 
686; Di atas meja belajar, majalah tersebut berada 
686; Di atas meja belajar, ada majalah  
687; Ani lolos mengikuti ujian yang dikeluarkan oleh perusahaan itu kemarin
687; Kemarin, Ani lolos mengikuti ujian yang dikeluarkan oleh perusahaan itu
687; Ani kemarin lolos mengikuti ujian yang dikeluarkan oleh perusahaan itu
688; Rumah ini bersertifikat atas nama Herlinda
688; Rumah tersebut bersertifikat atas nama Herlinda
688; Sertifikat rumah tersebut atas nama Herlinda
688; Sertifikat rumah ini atas nama Herlinda
688; Rumah bersertifikat atas nama Herlinda
689; Orang ini ada di luar rumah dari tadi
689; Dari tadi, orang ini ada di luar rumah
689; Di luar rumah, orang ini ada dari tadi 
689; Di luar rumah dari tadi, ada orang ini  
689; Dari tadi di luar rumah, ada orang ini  
690; Neneknya meninggal tadi pagi pukul enam
690; Neneknya meninggal tadi pagi pada pukul enam
690; Neneknya meninggal pada pukul enam tadi pagi
690; Pada pukul enam tadi pagi, neneknya meninggal 
690; Tadi pagi pukul enam, neneknya meninggal 
691; Diana pergi ke sekolah naik sepeda motor siang ini
691; Siang ini, Diana pergi ke sekolah naik sepeda motor
691; Siang ini, Diana pergi ke sekolah dengan menaiki sepeda motor
691; Diana pergi ke sekolah pada siang ini dengan menaiki sepeda motor
691; Diana pergi ke sekolah saat siang dengan menaiki sepeda motor
692; Ayah pulang ke desa malam tadi
692; Ayah pulang ke desa pada malam tadi
692; Ayah pulang ke desa ketika malam tadi
692; Malam tadi, ayah pulang ke desa
692; Pada malam tadi, ayah pulang ke desa
693; Ayah mengajar di Sekolah Dasar negeri Tamanan 01 tahun ini 
693; Tahun ini, ayah mengajar di Sekolah Dasar Negeri Tamanan 01 
693; Ayah tahun ini mengajar di Sekolah Dasar Negeri Tamanan 01 
693; Ayah tahun ini sedang mengajar di Sekolah Dasar Negeri Tamanan 01 
693; Tahun ini, ayah sedang mengajar di Sekolah Dasar Negeri Tamanan 01 
694; Adik bermain boneka Barbie
694; Adik sedang bermain boneka Barbie
694; Boneka Barbie dimainkan oleh adik
694; Boneka Barbie dimainkan adik
694; Boneka Barbie tersebut dimainkan adik
695; Mobil itu menabrak pagar rumah sampai rusak siang ini
695; Mobil tersebut menabrak pagar rumah sampai rusak siang ini
695; Siang ini, mobil itu menabrak pagar rumah sampai rusak
695; Siang ini, mobil tersebut menabrak pagar rumah sampai rusak
695; Saat siang, pagar rumah ditabrak mobil sampai rusak
696; Ani memberikan ucapan selamat kepada adiknya tadi pagi 
696; Tadi pagi, Ani memberikan ucapan selamat kepada adiknya 
696; Ani tadi pagi memberikan ucapan selamat kepada adiknya 
696; Ucapan selamat kepada adiknya diberikan oleh Ani tadi pagi
696; Tadi pagi, ucapan selamat kepada adiknya diberikan oleh Ani
697; Acara diskusi dimulai jam delapan
697; Acara diskusi dimulai pada jam delapan
697; Jam delapan acara diskusi dimulai
697; Jam delapan acara diskusi akan dimulai
697; Pada jam delapan, acara diskusi akan dimulai
698; Paman berangkat berlayar sejak pukul enam
698; Sejak pukul enam, paman berangkat berlayar
698; Sejak pukul enam, paman berangkat untuk berlayar
698; Sejak pukul enam, paman sudah berangkat berlayar
698; Sejak pukul enam, paman sudah berangkat untuk berlayar
699; Ibu menyajikan makanan 
699; Ibu sedang menyajikan makanan 
699; Makanan disajikan ibu 
699; Makanan disajikan oleh ibu 
699; Makanan tersebut disajikan oleh ibu 
700; Hari ini murid melakukan upacara bendera
700; Murid melakukan upacara bendera hari ini
700; Murid hari ini melakukan upacara bendera
700; Upacara bendera dilakukan murid pada hari ini
700; Pada hari ini, upacara bendera dilakukan oleh murid
701; Bu Ani menanam bunga dan Om Andi berangkat ke sekolah besok
702; Ibu Asih pergi ke rumah Nenek Yanti kemarin dan Kami sekeluarga pergi bertamasya hari Minggu
703; Siswa belajar di sekolah dan Para siswa sedang berupacara
704; Om Budi makan permen dan Petani menanam padi
705; Ayah pergi ke kantor dan Ibu Risna memasak ayam di dapur
706; Adik bermain dengan temannya dan Kakak sedang tidur
707; Adik diajak Paman Nadiem bermain dan Upacara tadi dipimpin kepala sekolah
708; Mereka menonton pertandingan bola basket hari ini dan Ibu Fio mengajak adik ke pasar
709; Om Irwan mempunyai sepatu baru dan Semua siswa belajar dengan rajin
710; Para pedagang ramai berjualan di pasar hari ini dan Peserta lomba bersiap di garis start
711; Bu Anna membaca buku kemarin dan Bu Anna membaca buku Bobo
712; Syifa membeli Roti Jaya dan Tante Syifa pergi ke salon Lutuye
713; Zulia mengenakan baju merah dan Mereka mencetak gol ke gawang lawan
714; Mereka melakukan selebrasi dan Penonton menyambut Pak Budi dengan riuh
715; Ashita memintal benang wol dan Ashita memintal benang sutra
716; Profesor Joko bermain bola dan Pak Andi menangis di tengah permainan
717; Ayah tidur dan Risya bermain voli
718; Bola itu ditendang Bos Andi dan Permainan itu berjalan menarik
719; Aku mengetik cerita dan Aku mengetik cerita ketika ayah datang
720; Suminah adalah anak kedua dan Ia dimanja
721; ia dimanja orang tua dan Aku membenci tikus
722; Ia membenci kucing dan Ayah seorang polisi
723; Dewi anak yang manja dan Orang yang merangkak itu Rudi
724; Pak Sasu seorang CEO muda di Indonesia dan Andriana anak yang pemberani
725; Zia adalah mayoret kelompok Marching Band itu dan Mereka siswa SMA Dua Nusantara
726; Teguh seorang perwira polisi dan Ramadhan merupakan bulan yang suci
727; Andi membaca buku dan Siana berlari di lapangan
728; Siwan mengerjakan tugas di perpustakaan kampus dan Bumi berotasi
729; Bola itu berputar di udara dan Dika menyapa setiap orang yang dilewatinya
730; Menara Pisa bergerak semakin miring dan Sonia membaca jurnal harian sekolahnya kembali
731; Singa itu mati kelaparan dan Impala itu berlari dari kejaran singa
732; Pembangunan gedung itu lima tahun dan Selesai satu misi
733; Sepatu Anna dua pasang dan Ada Coklat tiga biji
734; Umur bangunannya berabad abad dan Ada tiga Anak kucing
735; Tante Ari naik sepeda dan Bu Ayu menjadi lulusan terbaik IPB tahun 2017
736; Dia mampu mandiri secara finansial dan Ibunya adalah seorang dokter
737; Arya membeli telur di minimarket dan telur dibeli Kakek Arya di minimarket
738; Rumah itu roboh dan Hujan mengacaukan sinyal internet
739; Ini adalah pemadaman bergilir keempat kalinya minggu ini dan Mobilnya berwarna silver
740; Aku menaruh majalah di atas meja dan Aji mendapatkan pekerjaan yang bagus di perusahaan multi-nasional
741; Orang itu berdiri di sana sejak tadi dan Kakaknya meninggal
742; Riana pergi ke pasar dan Ayah dari kota
743; Ayah membawakanku boneka dan Kesang bermain bola
744; Mobilnya menabrak mobil parkir di depan kompleks pagi ini dan Agung memberikan selamat padaku bulan ini
745; Hari ini aku bahagia dan Kucingnya beranak lima
746; Ibu pergi ke kantor dan Ayah mengantar ibu ke pasar
747; Gajinya tiap bulan setara satu buah rumah dan Aku makan roti tadi
748; Roti itu busuk dan Roti itu aku buang ke tempat sampah
749; Aceng membawakanku sesuatu dari Semeru dan Mobilnya bergerak maju
750; Teknologi yang mereka gunakan merupakan yang paling mutakhir dan Dia anak yang riang
751; Balonku ada lima dan Jabar membelikannya untukku
752; Kami senang di taman bermain siang itu dan Raut mukanya nampak bahagia
753; Kejadian kemarin membuat Rifqy tersadar dan Ia menyukai kedekatan mereka selama ini
754; Bu Rifqy mengetahui perasaannya dan Alfiansyah juara renang
755; Agribisnis 50 menjadi juara umum The 10th tahun ini dan Aku mengantuk sore tadi
756; Dia menyelesaikan tugasnya tepat pada waktunya dan Dia anak yang cerdas
757; Rumahnya ada di belakang kebun raya dan Sebelah kanan ada TK
758; Mereka memilih tinggal di pinggiran Jakarta dan Jarak rumah mereka yang sekarang lebih dekat ke tempat kerja
759; Shiana merupakan anak mereka berdua dan Shiana sekarang sedang menantikan adiknya lahir ke dunia
760; Ibunya menyemangati gadis itu di garis finish tadi pagi dan Aku menyerah
761; Aku merasa sendirian lagi di rumah dan Dia temani aku sampai pagi
762; Kedatangan pencuri membuat Seti trauma dan Aku melihat raut kesedihannya
763; Ariana mendapat tepuk tangan meriah dari penonton dan Pak Rifqy mengantarkan aku hari ini
764; Kami menghabiskan waktu bersama sejak pagi dan Ia membawa bunga kemarin
765; Ia mengaku jika selama ini hanya berpura pura peduli dan Aku senang mendengar pengakuannya
766; Kami memutuskan menikah tahun depan dan Orang tuanya menerimaku apa adanya
767; Kami sekeluarga bersuka cita dan Zahra lulus dengan nilai memuaskan
768; Ia melewati ujian dengan lancar dan Putri mendapat sorotan di pertunjukan itu
769; Penampilannya memukau semua orang dan Ada yang menyangka ia sebagus itu
770; Dia tampak cantik sekali malam ini dan Semua orang berebut berfoto
771; Ia menjadi bintang malam ini dan Aku mendapatkan tawaran menarik dari perusahaan itu
772; Mereka menawari aku sebagai menajer dan Mereka melihat hasil skripsi kemarin
773; Mereka senang dengan karya tulis tersebut dan Sebuah penerbit tertarik menerbitkan bukuku
774; Mereka melihat contoh dari blog dan Buku pertama berjudul Rindu
775; Kami merayakan kesuksesan buku dan Tia menyumbangkan rezeki ke tempat yatim piatu
776; Tia dikenal baik orang-orang dan Ia merupakan orang yang dermawan
777; Semua satpam kampus mengenal Utami dan Ia mengawali karir musiknya dengan bagus
778; Kini, ia adalah bintang kesayangan penggemarnya dan Azhila membawa tas yang terbuat dari kulit harimau asli
779; Mereka membawa tas dan Aji menang lomba penulisan karya ilmiah
780; Tulisan dihargai oleh juri dan Lomba itu memberikan hadiah liburan ke eropa
781; Malam ini bulan bersinar cerah dan Semua orang larut dalam kesenangan
782; Gadis itu tampak menikmati musik dan Badannya bergerak seirama
783; Tampak beberapa pria kagum melihatnya dari jauh dan Kini ia hanya terkenal lewat otak cerdasnya
784; Kini ia juga dikenal sebagai perempuan mempesona dan Bu Ayu mengakhiri kisah bahagianya
785; Karyanya terpilih menjadi 10 karya terbaik dan Orang-orang terpesona dengan dirinya hari ini
786; Suatu hari, Om Aria datang menemui Tante Laisha dan Mereka duduk bersebelahan di dalam trem
787; Aku memberinya uang lima ribu rupiah dan Suster Nabilla memberiku kripik
788; Pak Aria menyelesaikan tesis dan Paman Anto membawa bingkisan
789; Aku mengunjungi museum Van Gogh dan Wafir jago bermain gitar
790; Aku ingin menjadi lebih baik lagi dan Bu Ayu sengaja bertemu Pak Jabbar di konser
791; Mereka akhirnya memilih untuk bergabung dan Pemandangannya terlihat indah
792; Dewi anak yang baik dan Firman anak nakal
793; Lukisan yang indah dan Angin berhembus ke arah barat
794; Pamannya dari Jawa tengah dan Saya pergi dari sekolah
795; Seminar itu dilaksanakan di Gedung Serba Guna dan Kemarin, aku sempat berkunjung ke rumahnya
796; Paman Noel membawa serabi dari Semarang dan Kerja kelompok hari ini akan dilakukan di rumah Ami
797; Hari ini kita akan berwisata ke Yogyakarta dan Kampus ini juga menerima mahasiswa dari luar negeri
798; Aksi demo dilakukan di depan Gedung MPR dan Di Bandung, aku bertemu dengan seorang kawan lama
799; Sepulang dari kantor, aku mampir ke rumah makan dan Kami naik kereta api dari Stasiun Gambir
800; Dodol merupakan makanan khas dari Garut dan Banyak wisatawan mancanegara yang berwisata ke Pulau Bali
801; Di rumahnya terdapat banyak koleksi mainan zaman dulu dan Profesor Manaf merupakan jebolan dari Universitas Connecticut
802; Ibu Dita membaca buku dan Pak Roni membeli Roti
803; Mbak Tukimin mengenakan baju merah dan Kita mencetak gol ke gawang lawan
804; Mbak Shinta memintal benang wol dan Saya mengetik cerita
805; Balonku ada lima dan Aku ada di depan gedung
806; Kita kehausan dan Ayah Dodi membeli motor
807; Ibu Sukiyem menjual kue di pasar dan Mas Ridho bertanya pada guru
808; Anjing itu menggonggong dan Suara harimau mengaum
809; Kucing itu berlarian dan Adik tidur
810; Ibu Rina memasak di dapur dan Ibu Tina pergi ke pasar
811; Kak Rima menulis surat dan Pak Toni menutup jendela
812; Bu Ayu mendesah dan Susi menyiram tanaman
813; Dia menggoda dan Dia terduduk
814; Ibu Dodi bersimpuh dan Kami bersujud
815; Balita merangkak dan Mereka terperanjat
816; Polisi bersiaga dan Aku berteriak
817; Polisi mengatur lalin dan Bu Resti menutup mata
818; Kak Sally membuat adonan dan Aku mengikuti Bapak John
819; Tukang membangun rumah dan Nenek Yanti menanti Kakek Joni
820; Kami membasuh muka dan Pakdhe Yayas menampar kakak
821; Kami mendonorkan darah dan Om Wiwit menipu temannya
822; Ibu menarik adik dan Aku merindukan Bu Azka
823; Adik membawa makanan dan Suster Siska merawat pasien
824; Tante Suti mencicipi masakan dan Aku bercerita
825; Kakek Glenn meninggal dan Tante Siti melamar pekerjaan
826; Doni tertembak peluru dan Nenek Krista berambut putih
827; Kak Putri berkata kasar dan Adik Kayla tertabrak mobil
828; Kami berteriak dan Pak Risman tertimpa pohon
829; Bu Angela membaca naskah drama dan Ibu membawa adik ke pasar
830; Budhe Tiwi menggelar tikar dan Pak Ahmad membawa makanan
831; Kakak Dina menghadiri pesta pernikahan dan Ibu Fio menjahit baju
832; Om Bagus memperbaiki motor dan Pak Ridwan menyumbang semen
833; Bu Bowo membenamkan tikus di sawah dan Afgan menyanyikan lagu sendu
834; Ibu Tina menyimpan wasiat dan Ayah mengunci pintu
835; Adik merawat kucing dan TNI menjaga kebhinekaan
836; Kebhinnekaan dijaga TNI dan Buruh menuntut gaji
837; Pak Bagus menyukai Bu Ani dan Paman membuang sampah
838; Yanto memarahi petugas dan Ibu Rina menuang air
839; Penjajah mengusir pribumi dan Kami membenci pembohong
840; Mereka berpelukan dan Kami bersalaman
841; Mas Rio tertimpa pohon dan Duta besar tertembak peluru
842; Turis memotret pawai dan Aku mengirim pesanan ke pembeli
843; Bu Hana mengajarkan statistik kepada mahasiswa dan Kami membeli buku di toko Gramedia
844; Ayah terjatuh di persimpangan jalan dan Kakak Judi meninggalkan pacarnya
845; Pak Camat berpidato di podium dan Ulama Abdul memimpin umat
846; Ibu membeli sayur di warung dan Kak Mira menanam tanaman obat
847; Kami datang dari Yogyakarta dan Kami berolahraga
848; Mahasiswa menyampaikan orasi di tengah jalan dan Adik berangkat ke sekolah
849; Mas Linton membuka kaleng roti dan Ibu berbelanja
850; Kepala sekolah mengumumkan nilai dan Rakyat mendukung pemerintah
851; Pak Joko memukul pencuri di rumah dan Saya membuka kaleng roti
852; Saya berbelanja dan Direktur mengumumkan penilaian
853; Bu Susi mendukung pemerintah dan Ayah memukul pencuri di rumah
854; CPU menentukan pemenang dan Pak Dwi memberikan hadiah kepada pemenang
855; Saya memegang adik perempuan dan Bu Sakinah membawa adiknya ke sekolah
856; Anda memilih pasangan dan Kami merayakan kemenangan
857; Mas Anis mengajukan keluhan dan Deformasi gambar
858; Bu Okta melukis wanita dan Mas Budi mencetak kartu nama di Sampurna
859; Saudara melompat dan Pengacara membela terdakwa di pengadilan
860; Hakim menghukumnya dan Jaksa menuntut tersangka di pengadilan
861; Mereka menerima kekalahan dan Adik Zahra menjual kue
862; Ibu memberi makan dan Suster Diana mendapat uang
863; Anda menghabiskan uang dan Kerumunan orang membakar mobil di jalanan
864; Warga menangkap babi di hutan dan Bu Zee Zee menceritakan kisah tragis
865; Para penjaga menangkap pencuri dan Saya menyeka lantai
866; Tentara memelihara perdamaian di Indonesia dan Saya mencari nafkah
867; Pak Ogah menanam padi dan Kontraktor membeli tanaman
868; Perantara memeras petani dan Dik Dilan menonton kartun di TV
869; Ibu Salsa menuangkan air dan Ibu melipat pakaian
870; Wartawan meliput berita dan Sister Asti mengunyah permen
871; Ayah mengendarai mobil dan Bu Prapto membuat pupuk
872; Pak Adi meledakkan pipa di halaman dan Krishna menanam kedelai di kebun
873; Mbak Rina mencuci di kamar mandi dan Nenek sedang menunggu kakek di teras
874; Anda membersihkan dapur dan Mas Dudi menyeberang sungai
875; Ia mencari uang dan Kak Intan bermain bola
876; Rudi belajar bahasa dan Saskia memancing ikan
877; Mbak Hana menggambar kartun dan Akmal berangkat ke sekolah
878; Lisa menempel foto keluarga di ruang tamu dan Adik menangis
879; Ibu pingsan dan Presiden Joko berkunjung ke Papua
880; Semua pemenang naik ke podium dan Paman tidur di lantai
881; Aku membeli sayur di pasar dan Kami berlari
882; Bagus memperbaiki laptop dan Toni membunuh cicak menggunakan sapu
883; Warga mendemo Lurah baru dan Para tamu undangan menikmati sajian pesta
884; Aku membuat artikel kesehatan mata dan Bu Nina mengumumkan hasil ulangan matematika kepada para siswa
885; Ibu membuat bubur kacang ijo dan Warga membantu acara pernikahan putri Presiden Jokowi
886; Aku mencuci pakaian kotor di kamar mandi dan Pak Amat membakar sampah kering di pinggir sungai
887; Kelompok tani memberdayakan sampah plastik dan Pemerintah memberikan bantuan langsung tunai
888; Bu Rita bermain piano dan Pendemo berteriak
889; Pengungsi berlarian dan Kakek Yusuf tertidur
890; Suster Mira menanam bunga mawar dan Dia datang dari Jogyakarta
891; Andi berangkat berlatih karate dan Mereka sedang berolahraga
892; Matahari terbenam di senja hari dan Kelelawar mencari makan saat malam hari
893; Saat fajar terdengar suara ayam jantan dan Hari ini murid pulang sekolah
894; Upacara peringatan hari kesaktian pancasila diselenggarakan pada tanggal satu Oktober dan Budi berangkat ke sekolah pukul tujuh
895; Sejak kemarin sore, hujan turun dan Musim hujan berlangsung sejak bulan Oktober
896; Bayi mendengar sejak lahir dan Tante Indri pindah ke Bandung setelah menikah
897; Obat diminum Bu Susi setelah makan dan Upacara bendera dilaksanakan pada hari Senin
898; Dinosaurus hidup di bumi jutaan tahun lalu dan Paman Gober dirawat di rumah sakit kemarin
899; Ibu Joko pergi pasar sore ini dan Anak ayam memecahkan cangkang telur tadi.
900; Bu Tina masuk sekolah senin lalu dan Jamur tumbuh di musim hujan
901; Hal dibahas saat rapat nanti dan Upacara detik proklamasi dimulai jam sepuluh pagi
902; Kemerdekaan Indonesia diproklamirkan hari ini dan Pemberontakan terjadi pada tahun lalu
903; Air sungai Bengawan meluap kemarin dan Dia berjanji meningkatkan kemakmuran masyarakat
904; Udara terasa panas pagi ini dan Bu Nisa lewat sini
905; Pak Harry merasa bahagia di hari wisuda anaknya dan Profesor Amri sudah berangkat ke Solo tiga hari lalu
906; Senam dilaksanakan hari Minggu dan Dia melihat buku ini
907; Pak joko sedih dan Bu susi Ingat kejadian itu
908; Pindahkan masakan ke piring saji dan Acara seminar dimulai tiga puluh menit lagi
909; Kami menunggu di stasiun sejak satu jam lalu dan Om Tanto mendengar kabar hari ini
910; Dia bisa datang sore ini dan Pameran dirgantara diresmikan pekan depan
911; Kakak kuliah di Bandung tahun depan dan Toko buku tutup jam sembilan malam
912; Saya mampir ke sana hari ini. dan Kami latihan musik di Sabtu sore
913; Saya bertemu Pak Andi besok dan Perbaikan jalan dilaksanakan dalam waktu dekat
914; Peraturan berlaku sejak disahkan dan Ani memakai pakaian olahraga hari ini
915; Tante Dyah pergi berlibur ke Bali besok dan Bencana banjir datang saat musim hujan
916; Kita berangkat setelah makan siang dan Acara diskusi dimulai jam sembilan malam
917; Dokter Rina Gosok gigi setiap malam sebelum tidur dan Di musim kemarau sungai kering
918; Hari pahlawan diperingati pada sepuluh November dan Tadi dia berjanji datang ke sini
919; Paman datang ke rumah esok lusa. dan Kemarin ada aksi besar
920; dia hadir dalam peresmian lapangan besok dan Ibu menyiapkan peralatan dapur besok
921; Kami sekeluarga berangkat ke Padang nanti malam. dan Ayah belanja bahan makanan di toko Surya siang ini
922; Kakek membawa kopi dari kampung siang ini dan Kami sarapan roti keju pagi ini
923; Pagi ini jalanan macet. dan Hujan deras mengguyur sejak pagi
924; Pak Juli makan buah mangga. dan Roni lari di sekitar lapangan.
925; Ayah pulang sore ini. dan Ibu pergi ke pasar.
926; Bu Rina pulang ke Depok dan Pak Joko duduk di teras depan rumah
927; Bu jean buka toko. dan Kakak Dini minum kopi di kedai kopi
928; Bu Niki menyanyikan lagu Indonesia Raya dan Ayam itu mati.
929; Ayah sampai rumah malam ini. dan Toko roti itu tutup di hari minggu
930; Bu Dian menaruh tasnya di meja. dan Nenek Tuti sakit kepala setiap hari.
931; Kakak Budi hutang satu buku cerita. dan Pak Dedi makan bekal di kelas.
932; Di musim kemarau terdapat sumur kering dan Hari pahlawan diperingati setiap tanggal sepuluh November
933; Dinda berjanji datang ke sini besok pagi dan Kami sekeluarga berangkat ke Lampung besok
934; terjadi kecelakan lalu lintas di Simpang Jomin pukul sembilan dan Aku pergi ke rumah paman sekarang
935; Ibu Nisa berkata bisa tidur semalam dan kuliah dilaksanakan besok jam tiga
936; Bibi membuat janji rapat minggu depan dan Anak itu sedang bermain di tanah lapang
937; Para mahasiswa itu sedang berdiskusi di ruang kelas itu siang tadi dan Ibu sedang memasak di dapur malam ini
938; Kucing itu sedang tidur di teras beranda rumah dan Dimas sedang membaca di perpustakaan
939; Andra sedang termenung di bangku taman dan Pak Jamal sedang berceramah di depan para jamaah
940; Burung itu bertengger di atas dahan pohon dan Keluarga Pak Broto sedang berlibur di pulau Bali bulan depan
941; Para siswa berwisata ke Yogyakarta bulan Mei dan Ayah memperbaiki sepeda adik di garasi kemarin
942; Kakak mengerjakan tugas sekolah di ruang tengah malam ini dan Kami pergi ke perpustakaan sabtu lalu
943; Kelelawar tidur pada siang hari dan Ibu memanggang roti dengan oven
944; Bapak Siman itu memotong rumput di kebun pagi ini dan Ibu pergi ke rumah sakit
945; Ayah pergi ke bandara dan Gani menyiram tanaman
946; Adik bermain kelereng di sore hari dan Andi berlari di lapangan bola
947; Sinta menyapu halaman rumah dan Linta mengerjakan PR pukul tujuh malam
948; Agus membaca Koran di depan rumah dan Intan berlari di lapangan Gerilya pukul enam
949; Adik berenang di kolam renang dan Diki belajar membaca buku setiap hari
950; Ibu memasak nasi di dapur setiap hari dan Ayah mencangkul di kebun
951; Andi naik helikopter minggu lalu dan Aku juara pertama lomba baca quran kemarin
952; Hendra menjadi alumni lulusan terbaik di Universitas Islam Malang tahun 2013 dan Ayahnya berdagang siomay
953; Adi menjual kayu di kota Jakarta sepanjang tahun dan Hunian ini terlihat sangat indah hari ini
954; Hujan lebat membuat sinyal internet terganggu dan Hari ini merupakan hari pemadaman listrik bergilir
955; Mobil mewah itu berwarna merah dan Majalah itu ada di atas meja belajar
956; Ani lolos mengikuti ujian yang dikeluarkan oleh perusahaan itu kemarin dan Rumah ini bersertifikat atas nama Herlinda
957; Orang ini ada di luar rumah dari tadi dan Neneknya meninggal tadi pagi pukul enam
958; Diana pergi ke sekolah naik sepeda motor siang ini dan Ayah pulang ke desa malam tadi
959; Ayah mengajar di Sekolah Dasar negeri Tamanan 01 tahun ini dan Adik bermain boneka Barbie
960; Mobil itu menabrak pagar rumah sampai rusak siang ini dan Ani memberikan ucapan selamat kepada adiknya tadi pagi
961; Acara diskusi dimulai jam delapan dan Paman berangkat berlayar sejak pukul enam
962; Ibu menyajikan makanan dan Hari ini murid melakukan upacara bendera
963; Bu Ani menanam bunga atau Om Andi berangkat ke sekolah besok
964; Ibu Asih pergi ke rumah Nenek Yanti kemarin atau Kami sekeluarga pergi bertamasya hari Minggu
965; Siswa belajar di sekolah atau Para siswa sedang berupacara
966; Om Budi makan permen atau Petani menanam padi
967; Ayah pergi ke kantor atau Ibu Risna memasak ayam di dapur
968; Adik bermain dengan temannya atau Kakak sedang tidur
969; Adik diajak Paman Nadiem bermain atau Upacara tadi dipimpin kepala sekolah
970; Mereka menonton pertandingan bola basket hari ini atau Ibu Fio mengajak adik ke pasar
971; Om Irwan mempunyai sepatu baru atau Semua siswa belajar dengan rajin
972; Para pedagang ramai berjualan di pasar hari ini atau Peserta lomba bersiap di garis start
973; Bu Anna membaca buku kemarin atau Bu Anna membaca buku Bobo
974; Syifa membeli Roti Jaya atau Tante Syifa pergi ke salon Lutuye
975; Zulia mengenakan baju merah atau Mereka mencetak gol ke gawang lawan
976; Mereka melakukan selebrasi atau Penonton menyambut Pak Budi dengan riuh
977; Ashita memintal benang wol atau Ashita memintal benang sutra
978; Profesor Joko bermain bola atau Pak Andi menangis di tengah permainan
979; Ayah tidur atau Risya bermain voli
980; Bola itu ditendang Bos Andi atau Permainan itu berjalan menarik
981; Aku mengetik cerita atau Aku mengetik cerita ketika ayah datang
982; Suminah adalah anak kedua atau Ia dimanja
983; ia dimanja orang tua atau Aku membenci tikus
984; Ia membenci kucing atau Ayah seorang polisi
985; Dewi anak yang manja atau Orang yang merangkak itu Rudi
986; Pak Sasu seorang CEO muda di Indonesia atau Andriana anak yang pemberani
987; Zia adalah mayoret kelompok Marching Band itu atau Mereka siswa SMA Dua Nusantara
988; Teguh seorang perwira polisi atau Ramadhan merupakan bulan yang suci
989; Andi membaca buku atau Siana berlari di lapangan
990; Siwan mengerjakan tugas di perpustakaan kampus atau Bumi berotasi
991; Bola itu berputar di udara atau Dika menyapa setiap orang yang dilewatinya
992; Menara Pisa bergerak semakin miring atau Sonia membaca jurnal harian sekolahnya kembali
993; Singa itu mati kelaparan atau Impala itu berlari dari kejaran singa
994; Pembangunan gedung itu lima tahun atau Selesai satu misi
995; Sepatu Anna dua pasang atau Ada Coklat tiga biji
996; Umur bangunannya berabad abad atau Ada tiga Anak kucing
997; Tante Ari naik sepeda atau Bu Ayu menjadi lulusan terbaik IPB tahun 2017
998; Dia mampu mandiri secara finansial atau Ibunya adalah seorang dokter
999; Arya membeli telur di minimarket atau telur dibeli Kakek Arya di minimarket
1000; Rumah itu roboh atau Hujan mengacaukan sinyal internet
1001; Ini adalah pemadaman bergilir keempat kalinya minggu ini atau Mobilnya berwarna silver
1002; Aku menaruh majalah di atas meja atau Aji mendapatkan pekerjaan yang bagus di perusahaan multi-nasional
1003; Orang itu berdiri di sana sejak tadi atau Kakaknya meninggal
1004; Riana pergi ke pasar atau Ayah dari kota
1005; Ayah membawakanku boneka atau Kesang bermain bola
1006; Mobilnya menabrak mobil parkir di depan kompleks pagi ini atau Agung memberikan selamat padaku bulan ini
1007; Hari ini aku bahagia atau Kucingnya beranak lima
1008; Ibu pergi ke kantor atau Ayah mengantar ibu ke pasar
1009; Gajinya tiap bulan setara satu buah rumah atau Aku makan roti tadi
1010; Roti itu busuk atau Roti itu aku buang ke tempat sampah
1011; Aceng membawakanku sesuatu dari Semeru atau Mobilnya bergerak maju
1012; Teknologi yang mereka gunakan merupakan yang paling mutakhir atau Dia anak yang riang
1013; Balonku ada lima atau Jabar membelikannya untukku
1014; Kami senang di taman bermain siang itu atau Raut mukanya nampak bahagia
